data_id,iso,event_id_cnty,event_id_no_cnty,event_date,year,time_precision,event_type,sub_event_type,actor1,assoc_actor_1,inter1,actor2,assoc_actor_2,inter2,interaction,region,country,admin1,admin2,admin3,location,latitude,longitude,geo_precision,source,source_scale,notes,fatalities,timestamp,iso3
,,#event+code,,#date+occurred,#date+year,,#event+type,,#group+name+first,#group+name+first+assoc,,#group+name+second,#group+name+second+assoc,,,#region+name,#country+name,#adm1+name,#adm2+name,#adm3+name,#loc+name,#geo+lat,#geo+lon,,#meta+source,,#description,#affected+killed,,#country+code
5535262,8,ALB142,142,11/24/2018,2018,1,Protests,Peaceful protest,Protesters (Albania),PD: Democratic Party of Albania; LSI: Socialist Movement for Integration,6,,,0,60,Europe,Albania,Tirana,Tirana,,Tirana,41.3275,19.8189,1,NOA; Albanian Daily News,National,"On Nov. 24, 2018: Citizens from the Astir neighborhood protested in Tirana against the Big Ring construction project. The protesters were joined by the leader of the Democratic Party Lulzim Basha and the Socialist Movement for Integration.",0,1561483030,ALB
5079548,8,ALB141,141,11/23/2018,2018,1,Protests,Peaceful protest,Protesters (Albania),,6,,,0,60,Europe,Albania,Tirana,Tirana,,Tirana,41.3275,19.8189,1,Albanian Daily News,National,"On Nov. 23, 2018: Citizens from the Astir neighborhood protested in Tirana against the Big Ring construction project.",0,1553853269,ALB
7000513,8,ALB139,139,11/22/2018,2018,1,Riots,Violent demonstration,Rioters (Albania),,5,Police Forces of Albania (2013-),,1,15,Europe,Albania,Tirana,Tirana,,Tirana,41.3275,19.8189,1,AP; NOA; Albanian Daily News; Xinhua,National-International,"On Nov. 22, 2018: Several hundred Albanian rioters scuffled with police attempting to force their way into Parliament in Tirana to demonstrate against a government decision to demolish their buildings for the Big Ring road. Demonstrators used tear gas and firecrackers at police, as a result of which one policewoman lost her fingers and another one - his hearing. In total, 12 policemen and three rioters were injured.",0,1585075529,ALB
5079547,8,ALB140,140,11/22/2018,2018,1,Protests,Peaceful protest,Protesters (Albania),Students (Albania),6,,,0,60,Europe,Albania,Tirana,Tirana,,Tirana,41.3275,19.8189,1,Albanian Daily News,National,"On Nov. 22, 2018: Albanian students marched towards the Prime Minister's building in Tirana protesting against high university fees.",0,1553853269,ALB
7000512,8,ALB138,138,11/21/2018,2018,1,Protests,Peaceful protest,Protesters (Albania),,6,,,0,60,Europe,Albania,Tirana,Tirana,,Tirana,41.3275,19.8189,1,NOA; Albanian Daily News,National,"On Nov. 21, 2018: Citizens from the Astir neighborhood protested in front of the Parliament in Tirana against the Big Ring construction project.",0,1585075529,ALB
7000790,8,ALB137,137,11/20/2018,2018,1,Protests,Peaceful protest,Protesters (Albania),,6,,,0,60,Europe,Albania,Tirana,Tirana,,Tirana,41.3275,19.8189,1,Albanian Daily News,National,"On Nov. 20, 2018: Citizens from the Astir neighborhood in Tirana protested against the Big Ring construction project for the 17th consecutive day.",0,1585075530,ALB
7000789,8,ALB136,136,11/19/2018,2018,1,Riots,Violent demonstration,Rioters (Albania),,5,Police Forces of Albania (2013-),,1,15,Europe,Albania,Tirana,Tirana,,Tirana,41.3275,19.8189,1,Albanian Daily News,National,"On Nov. 19, 2018: Citizens from the Astir neighborhood demonstrated against the Big Ring construction project. The demonstration escalated as they clashed with police, while they tried to remove the siege at the construction entrance and block the road. No injuries were reported.",0,1585075530,ALB
7000788,8,ALB135,135,11/16/2018,2018,1,Protests,Peaceful protest,Protesters (Albania),Movement for National Development (Albania),6,,,0,60,Europe,Albania,Tirana,Tirana,,Tirana,41.3275,19.8189,1,Albanian Daily News,National,"On Nov. 16, 2018: Around 200 residents of the Astir area in Tirana protested against the construciton of the Big Ring road project. The protesters demanded that the decision on house demolition be cancelled or they should be fully compensated. They were joined by members of the Movement for National Development.",0,1585075530,ALB
7000511,8,ALB134,134,11/15/2018,2018,1,Riots,Violent demonstration,Rioters (Albania),,5,Police Forces of Albania (2013-),,1,15,Europe,Albania,Tirana,Tirana,,Tirana,41.3275,19.8189,1,NOA; Albanian Daily News,National,"On Nov. 15, 2018: Residents of the Astir area in Tirana demonstrated against the construciton of the Big Ring road project. There were clashes with police and the rioters threw tear gas on Tirana's city hall, after being stopped by police while they tried to enter thebuilding. One person passed out but there were no other injuries.",0,1585075529,ALB
7000510,8,ALB133,133,11/14/2018,2018,1,Protests,Peaceful protest,Protesters (Albania),,6,,,0,60,Europe,Albania,Tirana,Tirana,,Tirana,41.3275,19.8189,1,NOA; Albanian Daily News,National,"On Nov. 14, 2018: Residents of the Astir area in Tirana protested against the construction of the Big Ring road project which would lead to demolition of their houses.",0,1585075529,ALB
7000509,8,ALB132,132,11/13/2018,2018,1,Riots,Violent demonstration,Rioters (Albania),,5,Police Forces of Albania (2013-),,1,15,Europe,Albania,Tirana,Tirana,,Tirana,41.3275,19.8189,1,Albanian Daily News; NOA,National,"On Nov. 13, 2018: Residents of the Astir neighborhood blocked a road and burned tires and the socialist flag to demonstrate against the construction plans related to the Big Ring road. The rioters also tried to forcefully enter the city hall in Tirana, but clashed with police and were stopped. No injuries were reported.",0,1585075529,ALB
7000787,8,ALB131,131,11/12/2018,2018,1,Riots,Violent demonstration,Rioters (Albania),LSI: Socialist Movement for Integration; PD: Democratic Party of Albania,5,Police Forces of Albania (2013-),,1,15,Europe,Albania,Tirana,Tirana,,Tirana,41.3275,19.8189,1,Albanian Daily News,National,"On Nov. 12, 2018: Residents from the Astir neighborhood clashed with police, as they demonstrated against the Big Ring road project. Demonstrators, joined by the Democratic Party and Socialist movement of integration, tried to forcefully enter the city hall but were stopped by police.",0,1585075530,ALB
5079537,8,ALB130,130,11/11/2018,2018,1,Protests,Peaceful protest,Protesters (Albania),,6,,,0,60,Europe,Albania,Tirana,Tirana,,Tirana,41.3275,19.8189,1,Albanian Daily News,National,"On Nov. 11, 2018: Residents from the Astir neighborhood threw eggs at Tirana's municipality protesting the construction of Big Ring in their area.",0,1553853269,ALB
5079535,8,ALB128,128,11/9/2018,2018,1,Protests,Peaceful protest,Protesters (Albania),Labour Group (Albania),6,,,0,60,Europe,Albania,Fier,Fier,,Fier,40.7239,19.5561,2,Albanian Daily News,National,"On Nov. 9, 2018: The employee's of Fieri Bypass blocked the Fier-Lushnje road, protesting against their employer who had not paid their salaries for two years.",0,1553853269,ALB
5079536,8,ALB129,129,11/9/2018,2018,1,Protests,Peaceful protest,Protesters (Albania),PD: Democratic Party of Albania,6,,,0,60,Europe,Albania,Tirana,Tirana,,Tirana,41.3275,19.8189,2,Albanian Daily News,National,"On. Nov. 9, 2018: Citizens in Tirana continued demonstrating against demolition of their buildings due to the Big Ring construction project. Protesters were joined by the opposition democratic party, which promised it would support the citizens and their concerns.",0,1553853269,ALB
7289075,8,ALB127,127,11/8/2018,2018,1,Protests,Peaceful protest,Protesters (Albania),Protesters (International),6,,,0,60,Europe,Albania,Gjirokaster,Gjirokaster,,Gjirokaster,40.0758,20.1389,2,AFP; NOA,National-International,"On Nov. 8, 2018: Hundreds of people, some of which travelled from Greece, attended the funeral of the nationalists shot by Albanian police Konstantinos Katsifas in Bularat, near Gjirokaster. The mourners protested against the killing, shouting 'Bularat is Greek!' and 'Blood is calling us, set Albanians on fire!.'",0,1604423633,ALB
7000786,8,ALB126,126,11/7/2018,2018,1,Riots,Violent demonstration,Rioters (Albania),,5,Police Forces of Albania (2013-),,1,15,Europe,Albania,Tirana,Tirana,,Tirana,41.3275,19.8189,2,Albanian Daily News,National,"On Nov. 7, 2018: Citizens in Tirana continued demonstrating against the Big Ring construction project for the fourth consecutive day. Demonstrators clashed with police and around ten were arrested for objecting a police officer's rules.",0,1585075530,ALB
5079532,8,ALB125,125,11/6/2018,2018,1,Protests,Peaceful protest,Protesters (Albania),,6,,,0,60,Europe,Albania,Tirana,Tirana,,Tirana,41.3275,19.8189,1,Albanian Daily News,National,"On. Nov. 6, 2018: Citizens in Tirana continued demonstrating against demolition of their buildings due to the Big Ring construction project. Residents protested outside the Government demanding a meeting to discuss the planned construction.",0,1553853269,ALB
5079531,8,ALB124,124,11/5/2018,2018,1,Protests,Peaceful protest,Protesters (Albania),,6,,,0,60,Europe,Albania,Tirana,Tirana,,Tirana,41.3275,19.8189,2,Albanian Daily News,National,"On. Nov. 5, 2018: Citizens in Tirana demonstrated against demolition of their buildings due to the Big Ring construction project.",0,1553853269,ALB
7289074,8,ALB123,123,11/4/2018,2018,1,Protests,Peaceful protest,Protesters (Albania),,6,,,0,60,Europe,Albania,Tirana,Tirana,,Tirana,41.3275,19.8189,2,Albanian Daily News; AP,National-International,"On Nov. 4, 2018: Local residents from the neighborhood 'Unaza e Re' temporarily blocked the Big Ring road in Tirana to protest against the demolition of 317 buildings to allow expanding the road.",0,1604423633,ALB
5079528,8,ALB121,121,11/3/2018,2018,1,Protests,Peaceful protest,Protesters (Albania),,6,,,0,60,Europe,Albania,Durres,Durres,,Sukth,41.4233,19.5436,1,Albanian Daily News,National,"On Nov. 3, 2018: Residents of Sukth protested in a second consecutive day against burning of trash, the effects of which concern their health and the health of their children.",0,1553853269,ALB
7289073,8,ALB122,122,11/3/2018,2018,1,Protests,Peaceful protest,Protesters (Albania),,6,,,0,60,Europe,Albania,Tirana,Tirana,,Tirana,41.3275,19.8189,1,Albanian Daily News; Radio and Televizioni Shqiptar,National,"On Nov. 3, 2018: Citizens of the Astir neighborhood in Tirana blocked the road to protest construction of Big Ring road, which would require demolition of their homes. On the same day, dozens of citizens protested in Tirana against the demolition of some of the objects in the area 'Unaza e Re.'",0,1604423633,ALB
5079526,8,ALB119,119,11/2/2018,2018,1,Protests,Peaceful protest,Protesters (Albania),,6,,,0,60,Europe,Albania,Durres,Durres,,Sukth,41.4233,19.5436,1,Albanian Daily News,National,"On Nov. 2, 2018: Residents of Sukth protested against garbage burning, the effects of which concern their health and the health of their children.",0,1553853269,ALB
5079527,8,ALB120,120,11/2/2018,2018,1,Protests,Peaceful protest,Protesters (Albania),,6,,,0,60,Europe,Albania,Tirana,Tirana,,Tirana,41.3275,19.8189,3,Albanian Daily News,National,"On Nov. 2, 2018: The families of the four victims of the opposition protest at the central boulevard in Tirana on January 21, 2011 protested, demanding the victims to be declared martyrs.",0,1553853269,ALB
6341215,8,ALB118,118,10/30/2018,2018,2,Protests,Peaceful protest,Protesters (Albania),,6,,,0,60,Europe,Albania,Kukes,Kukes,,Kukes,42.0769,20.4219,3,Local Source; Albanian Daily News,Subnational-National,"On Oct. 30, 2018: Citizens of Kukes region staged an anti-government rally against Prime Minister Rama's visit in region.",0,1574110417,ALB
7000508,8,ALB117,117,10/28/2018,2018,1,Battles,Armed clash,Police Forces of Albania (2013-),,1,Unidentified Armed Group (Albania),,3,13,Europe,Albania,Gjirokaster,Gjirokaster,,Gjirokaster,40.0758,20.1389,2,AP; Greek Reporter; Albanian Daily News; NOA; Ekathimerini; To Vima,National-Regional,"On 28 October 2018, Albanian police fatally shot a man in a gunbattle with officers in the Bularat village during an annual event to celebrate Greece's entry in World War II against Italy. The man, an Albanian-Greek dual citizen, started shooting in the air and then at approaching police officers and was killed in the resulting firefight.",1,1585075529,ALB
7000506,8,ALB115,115,10/1/2018,2018,1,Riots,Violent demonstration,Rioters (Albania),Students (Albania),5,Police Forces of Albania (2013-),,1,15,Europe,Albania,Elbasan,Elbasan,,Elbasan,41.1125,20.0822,2,Albanian Daily News; NOA; Tirana Times,National,"On Oct. 1, 2018: Dozens of parents and school children demonstrated in the village of Mengel in Elbasan by blocking the Elbasan-Librazhd highway against the decision to close a school a year ago due to an earthquake. Clashes between demonstrators and police were reported. Images and videos broadcasted by Albanian media showed crying children, some of whom had blood on their faces and slight injuries.",0,1585075529,ALB
7289072,8,ALB116,116,10/1/2018,2018,1,Protests,Peaceful protest,Protesters (Albania),,6,,,0,60,Europe,Albania,Tirana,Tirana,,Tirana,41.3275,19.8189,1,Albanian Daily News; Radio and Televizioni Shqiptar,National,"On Oct. 1, 2018: Citizens protested in front of the Prime Ministry in Tirana in support of a woman Xhisiela Maloku, who accused the son of a Socialist party MP for rape and assault. The protest was also in favor of women's rights and for 'a strong reaction to barbaric violence.'",0,1604423633,ALB
7000785,8,ALB114,114,9/29/2018,2018,1,Riots,Violent demonstration,Rioters (Albania),PD: Democratic Party of Albania,5,Police Forces of Albania (2013-),,1,15,Europe,Albania,Korce,Korce,,Korce,40.6186,20.7808,1,Albanian Daily News,National,"On Sept. 29, 2018: Citizens and members of the opposition Democratic Party demonstrated in Korce against the government and problems like corruption and crime. Clashes with police were reported by members of the Democratic Party.",0,1585075530,ALB
5200721,8,ALB113,113,9/28/2018,2018,1,Protests,Peaceful protest,Protesters (Albania),Women (Albania),6,,,0,60,Europe,Albania,Tirana,Tirana,,Tirana,41.3275,19.8189,1,Albanian Daily News,National,"On Sept. 28, 2018: Women and civil society representatives protested in front of the Prime Ministry in Tirana in support of a woman Xhisiela Maloku, who accused the son of a Socialist party MP for rape and assault.",0,1559160527,ALB
5180143,8,ALB112,112,9/26/2018,2018,1,Protests,Peaceful protest,Protesters (Albania),Labour Group (Albania),6,,,0,60,Europe,Albania,Fier,Fier,,Fier,40.7239,19.5561,3,Albanian Daily News,National,"On Sept. 26, 2018: About 600 workers from the construction company responsible for the Fier and Vlore Bypass protested aiming to get overdue salaries for the period 2015-2016. Protesters warned they would not allow the construction to proceed and would go on a hunger strike.",0,1557848407,ALB
